name,region,hemisphere,tissue,Y
64233,30,left,gray,LG
64234,30,left,gray,LG
64235,30,left,gray,LG
64236,5,left,gray,LG
64244,40,right,gray,RG
64245,40,right,gray,RG
64248,65,right,gray,RG
64249,65,right,gray,RG
64250,65,right,white,RW
64251,65,right,white,RW
64252,65,right,white,RW
64253,65,right,white,RW
64254,65,right,gray,RG
64255,65,right,gray,RG
64257,30,left,gray,LG
64258,30,left,gray,LG
64259,30,left,white,LW
64260,30,left,gray,LG
64261,30,left,gray,LG
64262,30,left,gray,LG
64263,30,left,gray,LG
64264,30,left,gray,LG
64273,40,right,gray,RG
64274,40,right,gray,RG
64275,40,right,gray,RG
64276,40,right,gray,RG
64277,40,right,gray,RG
64280,65,right,gray,RG
64281,65,right,gray,RG
64282,65,right,white,RW
64283,65,right,white,RW
64284,65,right,gray,RG
64285,65,right,gray,RG
64290,30,left,gray,LG
64291,30,left,white,LW
64292,30,left,white,LW
64293,30,left,gray,LG
64294,30,left,gray,LG
64296,5,left,gray,LG
64297,5,left,gray,LG
64298,5,left,gray,LG
64300,5,left,gray,LG
64305,40,right,gray,RG
64306,40,right,gray,RG
64307,40,right,gray,RG
64308,40,right,gray,RG
64309,40,right,gray,RG
64310,40,right,gray,RG
64313,65,right,gray,RG
64314,65,right,gray,RG
64315,65,right,white,RW
64316,65,right,gray,RG
64322,30,left,gray,LG
64323,30,left,gray,LG
64324,30,left,white,LW
64325,30,left,white,LW
64329,5,left,gray,LG
64330,5,left,white,LW
64331,5,left,gray,LG
64332,5,left,gray,LG
64333,5,left,gray,LG
64338,40,right,gray,RG
64339,40,right,gray,RG
64340,40,right,gray,RG
64341,40,right,white,RW
64342,40,right,gray,RG
64343,40,right,white,RW
64346,65,right,gray,RG
64347,65,right,gray,RG
64348,65,right,white,RW
64349,65,right,white,RW
64350,65,right,gray,RG
64356,30,left,white,LW
64357,30,left,white,LW
64358,30,left,white,LW
64359,30,left,gray,LG
64360,30,left,gray,LG
64362,5,left,gray,LG
64363,5,left,white,LW
64364,5,left,white,LW
64365,5,left,white,LW
64366,5,left,gray,LG
64373,40,right,gray,RG
64374,40,right,gray,RG
64375,40,right,gray,RG
64376,40,right,white,RW
64377,40,right,white,RW
64379,40,right,gray,RG
64380,65,right,gray,RG
64381,65,right,gray,RG
64382,65,right,white,RW
64383,65,right,white,RW
64384,65,right,white,RW
64390,30,left,gray,LG
64391,30,left,white,LW
64392,30,left,white,LW
64393,30,left,white,LW
64394,30,left,gray,LG
64397,5,left,gray,LG
64398,5,left,white,LW
64399,5,left,white,LW
64400,5,left,gray,LG
64410,40,right,gray,RG
64411,40,right,white,RW
64412,40,right,white,RW
64413,40,right,white,RW
64415,65,right,gray,RG
64416,65,right,gray,RG
64417,65,right,gray,RG
64418,65,right,gray,RG
64419,65,right,white,RW
64424,30,left,gray,LG
64425,30,left,gray,LG
64426,30,left,gray,LG
64427,30,left,white,LW
64428,30,left,white,LW
64429,30,left,gray,LG
64430,30,left,gray,LG
64431,5,left,gray,LG
64432,5,left,gray,LG
64433,5,left,white,LW
64434,5,left,white,LW
64435,5,left,gray,LG
64436,5,left,gray,LG
64444,40,right,white,RW
64445,40,right,white,RW
64446,40,right,white,RW
64447,40,right,white,RW
64448,40,right,white,RW
64449,40,right,white,RW
64451,65,right,gray,RG
64452,65,right,gray,RG
64453,65,right,white,RW
64454,65,right,white,RW
64456,65,right,gray,RG
64461,30,left,gray,LG
64462,30,left,white,LW
64463,30,left,gray,LG
64464,30,left,gray,LG
64466,5,left,white,LW
64467,5,left,white,LW
64468,5,left,white,LW
64469,5,left,white,LW
64472,26,left,gray,LG
64473,26,left,gray,LG
64481,40,right,gray,RG
64482,40,right,gray,RG
64483,40,right,white,RW
64484,40,right,gray,RG
64485,65,right,gray,RG
64488,65,right,gray,RG
64489,65,right,white,RW
64490,65,right,gray,RG
64496,30,left,gray,LG
64497,30,left,gray,LG
64498,30,left,white,LW
64499,30,left,gray,LG
64500,30,left,gray,LG
64501,30,left,gray,LG
64502,5,left,white,LW
64503,5,left,gray,LG
64507,5,left,gray,LG
64508,26,left,gray,LG
64515,61,right,gray,RG
64516,61,right,gray,RG
64517,40,right,gray,RG
64518,40,right,gray,RG
64519,40,right,gray,RG
64520,40,right,gray,RG
64521,40,right,gray,RG
64524,65,right,gray,RG
64525,65,right,white,RW
64526,65,right,white,RW
64527,65,right,gray,RG
64532,30,left,gray,LG
64533,30,left,gray,LG
64534,30,left,gray,LG
64535,30,left,white,LW
64536,30,left,white,LW
64537,30,left,gray,LG
64538,30,left,gray,LG
64539,5,left,white,LW
64540,5,left,gray,LG
64541,5,left,gray,LG
64542,5,left,gray,LG
64554,61,right,gray,RG
64555,61,right,gray,RG
64558,40,right,gray,RG
64561,65,right,gray,RG
64562,65,right,white,RW
64563,65,right,white,RW
64564,60,right,white,RW
64565,65,right,white,RW
64566,65,right,gray,RG
64569,30,left,gray,LG
64570,30,left,gray,LG
64571,30,left,gray,LG
64572,30,left,white,LW
64573,30,left,white,LW
64574,30,left,white,LW
64575,30,left,gray,LG
64577,5,left,gray,LG
64578,5,left,gray,LG
64579,5,left,gray,LG
64580,5,left,gray,LG
64581,26,left,gray,LG
64582,26,left,gray,LG
64583,26,left,gray,LG
64584,26,left,gray,LG
64590,61,right,gray,RG
64591,61,right,gray,RG
64592,61,right,gray,RG
64593,61,right,gray,RG
64594,61,right,gray,RG
64595,61,right,gray,RG
64598,40,right,gray,RG
64599,61,right,gray,RG
64600,65,right,white,RW
64601,60,right,white,RW
64602,60,right,white,RW
64603,60,right,gray,RG
64604,60,right,gray,RG
64610,30,left,white,LW
64611,30,left,white,LW
64612,30,left,white,LW
64613,30,left,gray,LG
64614,30,left,gray,LG
64615,5,left,gray,LG
64616,5,left,gray,LG
64617,5,left,gray,LG
64618,26,left,white,LW
64619,26,left,white,LW
64620,26,left,white,LW
64621,26,left,white,LW
64622,26,left,gray,LG
64629,61,right,white,RW
64630,61,right,white,RW
64631,61,right,white,RW
64632,61,right,white,RW
64633,61,right,white,RW
64636,61,right,white,RW
64637,61,right,white,RW
64638,61,right,white,RW
64639,60,right,white,RW
64640,60,right,white,RW
64641,60,right,gray,RG
64642,60,right,gray,RG
64646,30,left,white,LW
64647,30,left,white,LW
64648,30,left,white,LW
64649,30,left,white,LW
64650,30,left,white,LW
64651,30,left,white,LW
64652,30,left,gray,LG
64653,5,left,gray,LG
64654,26,left,gray,LG
64655,26,left,gray,LG
64656,26,left,gray,LG
64657,26,left,white,LW
64658,26,left,white,LW
64659,26,left,gray,LG
64660,26,left,gray,LG
64669,61,right,gray,RG
64670,61,right,gray,RG
64671,61,right,white,RW
64672,61,right,white,RW
64673,61,right,gray,RG
64674,61,right,gray,RG
64675,61,right,white,RW
64676,61,right,white,RW
64677,61,right,white,RW
64678,60,right,white,RW
64679,60,right,white,RW
64685,30,left,gray,LG
64686,30,left,gray,LG
64687,30,left,gray,LG
64688,19,left,white,LW
64689,26,left,white,LW
64690,26,left,white,LW
64691,26,left,white,LW
64692,26,left,gray,LG
64694,26,left,gray,LG
64695,26,left,white,LW
64696,26,left,white,LW
64697,26,left,white,LW
64698,26,left,gray,LG
64699,26,left,gray,LG
64705,59,right,gray,RG
64706,59,right,gray,RG
64707,59,right,gray,RG
64711,61,right,gray,RG
64712,61,right,white,RW
64713,61,right,white,RW
64714,61,right,white,RW
64715,61,right,white,RW
64716,61,right,white,RW
64717,61,right,white,RW
64718,54,right,white,RW
64719,54,right,white,RW
64720,54,right,white,RW
64721,54,right,white,RW
64722,54,right,gray,RG
64726,19,left,gray,LG
64727,19,left,white,LW
64728,19,left,white,LW
64729,19,left,white,LW
64730,26,left,white,LW
64731,26,left,white,LW
64732,26,left,gray,LG
64733,26,left,gray,LG
64734,26,left,white,LW
64735,26,left,white,LW
64736,26,left,white,LW
64737,26,left,white,LW
64738,26,left,gray,LG
64740,24,left,gray,LG
64741,24,left,gray,LG
64745,59,right,gray,RG
64746,59,right,white,RW
64747,59,right,white,RW
64748,59,right,gray,RG
64750,61,right,gray,RG
64751,61,right,gray,RG
64752,61,right,white,RW
64753,61,right,white,RW
64754,61,right,white,RW
64755,61,right,white,RW
64756,61,right,white,RW
64757,61,right,white,RW
64758,54,right,white,RW
64759,54,right,white,RW
64760,54,right,white,RW
64761,54,right,white,RW
64762,54,right,white,RW
64765,19,left,gray,LG
64766,19,left,white,LW
64767,19,left,white,LW
64768,19,left,white,LW
64769,19,left,white,LW
64770,26,left,white,LW
64771,26,left,white,LW
64772,26,left,white,LW
64773,26,left,white,LW
64774,26,left,white,LW
64775,26,left,gray,LG
64776,26,left,gray,LG
64779,24,left,gray,LG
64780,24,left,white,LW
64781,24,left,gray,LG
64782,24,left,gray,LG
64788,59,right,white,RW
64789,59,right,white,RW
64790,59,right,gray,RG
64791,61,right,gray,RG
64792,61,right,white,RW
64793,61,right,white,RW
64794,61,right,white,RW
64795,61,right,white,RW
64796,61,right,gray,RG
64797,61,right,gray,RG
64798,61,right,white,RW
64799,54,right,white,RW
64800,54,right,white,RW
64801,54,right,white,RW
64802,54,right,gray,RG
64803,54,right,gray,RG
64806,19,left,gray,LG
64807,19,left,white,LW
64808,19,left,white,LW
64809,19,left,white,LW
64810,19,left,white,LW
64811,26,left,white,LW
64812,26,left,white,LW
64813,26,left,white,LW
64814,26,left,white,LW
64815,26,left,gray,LG
64817,26,left,gray,LG
64819,24,left,gray,LG
64820,24,left,white,LW
64821,24,left,gray,LG
64822,24,left,gray,LG
64828,59,right,gray,RG
64830,59,right,white,RW
64831,59,right,gray,RG
64833,61,right,gray,RG
64834,61,right,gray,RG
64835,61,right,gray,RG
64836,61,right,gray,RG
64838,61,right,gray,RG
64839,61,right,white,RW
64840,61,right,white,RW
64841,54,right,white,RW
64842,54,right,white,RW
64843,54,right,gray,RG
64847,19,left,gray,LG
64848,19,left,gray,LG
64849,19,left,white,LW
64850,19,left,white,LW
64851,26,left,white,LW
64852,26,left,white,LW
64853,26,left,gray,LG
64854,26,left,gray,LG
64855,26,left,gray,LG
64856,26,left,gray,LG
64859,26,left,white,LW
64860,24,left,white,LW
64861,24,left,white,LW
64862,24,left,gray,LG
64871,59,right,gray,RG
64873,59,right,white,RW
64874,59,right,white,RW
64875,59,right,gray,RG
64876,59,right,gray,RG
64877,59,right,gray,RG
64879,61,right,gray,RG
64880,61,right,gray,RG
64881,61,right,white,RW
64882,61,right,white,RW
64883,54,right,white,RW
64884,54,right,white,RW
64885,54,right,gray,RG
64889,19,left,gray,LG
64890,19,left,white,LW
64891,19,left,white,LW
64892,19,left,white,LW
64893,26,left,white,LW
64894,26,left,white,LW
64895,26,left,white,LW
64896,26,left,gray,LG
64897,26,left,gray,LG
64898,26,left,gray,LG
64899,26,left,gray,LG
64900,26,left,white,LW
64901,24,left,gray,LG
64902,24,left,gray,LG
64903,24,left,gray,LG
64914,59,right,gray,RG
64915,59,right,white,RW
64916,59,right,white,RW
64917,59,right,white,RW
64918,59,right,white,RW
64919,59,right,white,RW
64920,61,right,white,RW
64921,61,right,white,RW
64922,61,right,white,RW
64923,61,right,white,RW
64924,61,right,white,RW
64925,54,right,white,RW
64926,54,right,white,RW
64927,54,right,white,RW
64928,54,right,gray,RG
64932,19,left,gray,LG
64933,19,left,gray,LG
64934,19,left,gray,LG
64935,26,left,white,LW
64936,26,left,white,LW
64937,26,left,white,LW
64938,26,left,white,LW
64939,24,left,white,LW
64940,24,left,white,LW
64941,24,left,white,LW
64942,24,left,gray,LG
64943,24,left,gray,LG
64954,68,right,gray,RG
64957,68,right,gray,RG
64958,66,right,gray,RG
64961,59,right,gray,RG
64962,59,right,gray,RG
64963,59,right,white,RW
64964,59,right,white,RW
64965,61,right,white,RW
64966,54,right,white,RW
64967,54,right,gray,RG
64968,54,right,gray,RG
64969,54,right,gray,RG
64970,54,right,gray,RG
64974,19,left,gray,LG
64975,19,left,gray,LG
64976,19,left,white,LW
64977,19,left,white,LW
64978,26,left,white,LW
64979,26,left,white,LW
64980,26,left,white,LW
64981,24,left,gray,LG
64982,24,left,white,LW
64983,24,left,white,LW
64984,24,left,white,LW
64986,24,left,gray,LG
64996,68,right,gray,RG
64997,68,right,white,RW
64998,68,right,gray,RG
65001,66,right,gray,RG
65002,66,right,gray,RG
65003,66,right,gray,RG
65004,66,right,gray,RG
65005,59,right,gray,RG
65006,59,right,white,RW
65007,54,right,white,RW
65008,54,right,white,RW
65017,19,left,gray,LG
65018,19,left,gray,LG
65019,19,left,gray,LG
65020,19,left,white,LW
65021,24,left,white,LW
65022,24,left,gray,LG
65023,31,left,gray,LG
65024,24,left,gray,LG
65025,24,left,gray,LG
65027,24,left,white,LW
65028,24,left,gray,LG
65030,33,left,gray,LG
65031,33,left,gray,LG
65038,68,right,gray,RG
65039,68,right,white,RW
65040,68,right,gray,RG
65041,66,right,gray,RG
65043,66,right,gray,RG
65044,66,right,gray,RG
65046,66,right,white,RW
65047,66,right,gray,RG
65048,59,right,white,RW
65049,54,right,white,RW
65050,54,right,gray,RG
65051,54,right,gray,RG
65052,54,right,gray,RG
65057,19,left,gray,LG
65058,19,left,gray,LG
65062,19,left,gray,LG
65063,31,left,white,LW
65064,31,left,white,LW
65065,31,left,white,LW
65066,31,left,white,LW
65067,24,left,white,LW
65069,24,left,gray,LG
65072,33,left,gray,LG
65073,33,left,gray,LG
65074,33,left,gray,LG
65080,68,right,gray,RG
65081,45,right,gray,RG
65082,45,right,gray,RG
65083,66,right,gray,RG
65085,66,right,gray,RG
65086,66,right,gray,RG
65087,66,right,gray,RG
65088,66,right,white,RW
65089,66,right,white,RW
65090,66,right,white,RW
65091,54,right,white,RW
65092,54,right,white,RW
65093,62,right,gray,RG
65094,62,right,gray,RG
65095,62,right,gray,RG
65096,62,right,gray,RG
65103,19,left,gray,LG
65104,27,left,white,LW
65105,31,left,white,LW
65106,31,left,white,LW
65110,31,left,white,LW
65111,33,left,gray,LG
65115,33,left,gray,LG
65116,33,left,gray,LG
65123,45,right,gray,RG
65128,66,right,gray,RG
65129,66,right,white,RW
65130,66,right,white,RW
65131,66,right,white,RW
65132,66,right,white,RW
65133,62,right,white,RW
65134,62,right,gray,RG
65135,62,right,gray,RG
65136,62,right,gray,RG
65137,62,right,gray,RG
65141,27,left,white,LW
65142,27,left,white,LW
65143,27,left,white,LW
65144,27,left,white,LW
65145,27,left,white,LW
65146,31,left,white,LW
65148,31,left,white,LW
65151,31,left,white,LW
65152,31,left,gray,LG
65167,66,right,gray,RG
65168,66,right,gray,RG
65169,66,right,white,RW
65170,66,right,gray,RG
65171,66,right,gray,RG
65172,66,right,white,RW
65173,62,right,white,RW
65174,62,right,white,RW
65175,62,right,white,RW
65176,62,right,white,RW
65177,62,right,gray,RG
65180,27,left,gray,LG
65181,27,left,gray,LG
65182,27,left,white,LW
65183,27,left,white,LW
65184,27,left,white,LW
65185,31,left,white,LW
65186,31,left,white,LW
65187,31,left,white,LW
65188,31,left,white,LW
65189,31,left,gray,LG
65191,31,left,gray,LG
65192,31,left,white,LW
65193,33,left,gray,LG
65210,66,right,gray,RG
65211,66,right,gray,RG
65212,66,right,gray,RG
65213,62,right,white,RW
65214,62,right,white,RW
65215,62,right,white,RW
65216,62,right,gray,RG
65217,62,right,gray,RG
65222,27,left,gray,LG
65223,27,left,gray,LG
65224,27,left,white,LW
65225,31,left,white,LW
65226,31,left,gray,LG
65227,31,left,gray,LG
65228,31,left,gray,LG
65229,31,left,white,LW
65230,31,left,gray,LG
65232,31,left,gray,LG
65233,10,left,gray,LG
65243,45,right,gray,RG
65244,45,right,gray,RG
65248,66,right,gray,RG
65249,66,right,gray,RG
65250,66,right,gray,RG
65251,62,right,white,RW
65252,62,right,white,RW
65253,62,right,white,RW
65254,62,right,gray,RG
65262,27,left,white,LW
65263,31,left,gray,LG
65264,31,left,gray,LG
65267,31,left,gray,LG
65268,31,left,gray,LG
65269,31,left,gray,LG
65281,45,right,gray,RG
65282,66,right,white,RW
65283,66,right,gray,RG
65284,66,right,gray,RG
65287,66,right,gray,RG
65288,66,right,gray,RG
65289,62,right,white,RW
65290,62,right,white,RW
65291,62,right,white,RW
65299,27,left,gray,LG
65300,27,left,white,LW
65301,31,left,gray,LG
65305,31,left,gray,LG
65306,31,left,gray,LG
65307,10,left,gray,LG
65319,66,right,gray,RG
65321,66,right,gray,RG
65322,66,right,white,RW
65323,66,right,white,RW
65324,66,right,gray,RG
65325,66,right,gray,RG
65326,66,right,white,RW
65327,62,right,white,RW
65328,62,right,white,RW
65329,62,right,white,RW
65334,27,left,gray,LG
65335,27,left,gray,LG
65336,27,left,white,LW
65337,27,left,gray,LG
65342,31,left,gray,LG
65343,31,left,gray,LG
65353,45,right,gray,RG
65354,45,right,gray,RG
65355,45,right,gray,RG
65357,66,right,gray,RG
65358,66,right,white,RW
65359,66,right,gray,RG
65360,66,right,white,RW
65361,66,right,white,RW
65362,62,right,gray,RG
65363,62,right,gray,RG
65364,62,right,white,RW
65368,27,left,white,LW
65369,27,left,white,LW
65370,27,left,white,LW
65371,27,left,white,LW
65372,31,left,gray,LG
65374,31,left,gray,LG
65377,31,left,gray,LG
65378,10,left,gray,LG
65388,45,right,gray,RG
65390,66,right,gray,RG
65391,66,right,white,RW
65392,66,right,gray,RG
65393,66,right,white,RW
65394,66,right,white,RW
65397,62,right,gray,RG
65398,62,right,gray,RG
65402,27,left,white,LW
65404,31,left,gray,LG
65406,31,left,gray,LG
65407,31,left,gray,LG
65423,66,right,gray,RG
65424,66,right,white,RW
65425,66,right,white,RW
65426,66,right,white,RW
65427,66,right,gray,RG
65438,31,left,gray,LG
65439,31,left,gray,LG
65440,31,left,gray,LG
65454,66,right,gray,RG
65455,66,right,gray,RG
65456,66,right,gray,RG
65457,66,right,gray,RG
65458,66,right,gray,RG
65459,62,right,gray,RG
65470,31,left,gray,LG
65482,66,right,gray,RG
65483,66,right,gray,RG
65484,66,right,gray,RG
65487,66,right,gray,RG
65497,31,left,gray,LG
65582,30,left,gray,LG
65583,30,left,gray,LG
65584,30,left,gray,LG
65585,30,left,gray,LG
65600,30,left,gray,LG
65601,30,left,gray,LG
65612,65,right,gray,RG
65613,65,right,gray,RG
65614,65,right,gray,RG
65620,30,left,gray,LG
65621,30,left,gray,LG
65624,30,left,gray,LG
65629,40,right,gray,RG
65630,65,right,gray,RG
65634,65,right,gray,RG
65635,65,right,white,RW
65636,65,right,gray,RG
65640,30,left,gray,LG
65641,30,left,gray,LG
65642,30,left,gray,LG
65643,30,left,gray,LG
65645,30,left,gray,LG
65646,30,left,gray,LG
65654,65,right,gray,RG
65655,65,right,gray,RG
65656,65,right,gray,RG
65657,65,right,gray,RG
65658,65,right,white,RW
65659,65,right,white,RW
65664,30,left,gray,LG
65665,30,left,gray,LG
65669,30,left,gray,LG
65670,30,left,gray,LG
65678,40,right,gray,RG
65681,65,right,gray,RG
65682,65,right,gray,RG
65683,65,right,white,RW
65684,65,right,white,RW
65685,65,right,gray,RG
65686,65,right,gray,RG
65687,65,right,gray,RG
65691,30,left,gray,LG
65692,30,left,gray,LG
65693,30,left,gray,LG
65694,30,left,gray,LG
65695,30,left,gray,LG
65696,30,left,gray,LG
65697,30,left,gray,LG
65707,40,right,gray,RG
65712,65,right,gray,RG
65713,65,right,white,RW
65714,65,right,white,RW
65715,65,right,gray,RG
65716,65,right,gray,RG
65720,30,left,gray,LG
65721,30,left,gray,LG
65722,30,left,gray,LG
65723,30,left,white,LW
65724,30,left,gray,LG
65725,30,left,gray,LG
65728,5,left,gray,LG
65735,40,right,gray,RG
65737,40,right,gray,RG
65740,65,right,gray,RG
65743,65,right,white,RW
65744,65,right,white,RW
65745,65,right,gray,RG
65749,30,left,gray,LG
65750,30,left,gray,LG
65751,30,left,white,LW
65752,30,left,white,LW
65753,30,left,gray,LG
65757,5,left,gray,LG
65758,5,left,gray,LG
65759,5,left,gray,LG
65760,5,left,gray,LG
65761,5,left,gray,LG
65766,40,right,gray,RG
65767,40,right,gray,RG
65768,40,right,gray,RG
65769,40,right,gray,RG
65772,65,right,gray,RG
65773,65,right,gray,RG
65774,65,right,white,RW
65775,65,right,white,RW
65776,65,right,gray,RG
65782,30,left,white,LW
65783,30,left,white,LW
65784,30,left,white,LW
65785,30,left,gray,LG
65786,30,left,gray,LG
65789,5,left,gray,LG
65790,5,left,white,LW
65791,5,left,white,LW
65792,5,left,gray,LG
65799,40,right,gray,RG
65800,40,right,white,RW
65801,40,right,white,RW
65802,40,right,gray,RG
65806,65,right,gray,RG
65807,65,right,white,RW
65808,65,right,gray,RG
65809,65,right,white,RW
65810,65,right,gray,RG
65815,30,left,gray,LG
65816,30,left,gray,LG
65817,30,left,white,LW
65818,30,left,white,LW
65819,30,left,gray,LG
65823,5,left,white,LW
65824,5,left,white,LW
65825,5,left,gray,LG
65833,40,right,gray,RG
65834,40,right,white,RW
65835,40,right,gray,RG
65836,40,right,white,RW
65838,65,right,gray,RG
65839,65,right,gray,RG
65840,65,right,gray,RG
65841,65,right,gray,RG
65842,65,right,white,RW
65843,65,right,white,RW
65844,65,right,gray,RG
65849,30,left,gray,LG
65850,30,left,white,LW
65851,30,left,gray,LG
65852,30,left,gray,LG
65855,5,left,gray,LG
65856,5,left,white,LW
65857,5,left,white,LW
65858,5,left,gray,LG
65859,5,left,gray,LG
65865,40,right,gray,RG
65866,40,right,gray,RG
65867,40,right,white,RW
65868,40,right,white,RW
65869,40,right,gray,RG
